Season,M/W,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,Women,6,2024/7/6,Semifinals,Final_Round,Manila,Philippines,Czechia,Vietnam,3,0,25 ,25 ,25 ,-,-,19 ,14 ,19 ,-,-,3 ,22,Orvosova ,-,O,5,5,0,0,-,18.75,5,0,4,9,55.56,0,0,0,0,-,0,2,5,7,-28.57,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2024,Women,6,2024/7/6,Semifinals,Final_Round,Manila,Philippines,Czechia,Vietnam,3,0,25 ,25 ,25 ,-,-,19 ,14 ,19 ,-,-,3 ,25,Brancuska ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,1,N.T.T.MY ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,3,T.T.T.Thuy ,C,OH,7,5,1,1,-,-10.2,5,6,13,24,-4.17,1,4,5,10,-30,1,2,12,15,-6.67,6,3,24,33,9.09,11,1,13,76.92,0,0,3,3,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,6,L.T Yen ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,8,L.T.Thuy ,-,MB,2,1,0,1,-,15.38,1,0,1,2,50,0,0,3,3,0,1,0,7,8,12.5,0,0,0,0,-,3,1,5,40,0,0,3,3,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,10,N.T.B.TUYEN ,-,OH,35,34,1,0,-,16.19,34,12,38,84,26.19,1,3,4,8,-25,0,3,10,13,-23.08,0,0,0,0,-,7,2,10,50,0,0,2,2,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,11,H.T.K.Trinh ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,12,N.K.Dang ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,1,11,18,27.78,18,3,25,60,0,0,15,15,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,14,V.T.K.Thoa ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,15,N.T.Trinh ,-,MB,10,10,0,0,-,13.89,10,2,5,17,47.06,0,3,3,6,-50,0,0,13,13,0,0,0,0,0,-,3,0,4,75,0,0,4,4,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,16,V.T.N.Quynh ,-,OH,1,1,0,0,-,33.33,1,0,1,2,50,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,18,P.T.HIEN ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,19,D.T.L.Oanh ,-,S,2,0,2,0,-,0,0,0,0,0,-,2,1,5,8,12.5,0,1,14,15,-6.67,0,0,1,1,0,9,3,13,46.15,18,3,87,108,13.89
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,20,T.T.Linh ,-,OH,1,0,0,1,-,-10,0,2,5,7,-28.57,0,1,2,3,-33.33,1,1,18,20,0,4,0,16,20,20,12,2,15,66.67,0,0,2,2,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,ALL,23,D.T.T.Giang ,-,MB,2,2,0,0,-,0,2,0,1,3,66.67,0,1,1,2,-50,0,1,11,12,-8.33,0,0,0,0,-,1,0,4,25,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,1,N.T.T.MY ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,3,T.T.T.Thuy ,C,OH,2,2,0,0,-,-21.05,2,4,5,11,-18.18,0,2,2,4,-50,0,0,4,4,0,0,0,11,11,0,5,1,6,66.67,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,6,L.T Yen ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,8,L.T.Thuy ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,2,2,0,0,0,2,2,0,0,0,0,0,-,1,1,3,0,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,10,N.T.B.TUYEN ,-,OH,11,10,1,0,-,32.14,10,1,13,24,37.5,1,0,0,1,100,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,11,H.T.K.Trinh ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,12,N.K.Dang ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,1,4,7,14.29,5,0,6,83.33,0,0,2,2,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,14,V.T.K.Thoa ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,15,N.T.Trinh ,-,MB,1,1,0,0,-,20,1,0,1,2,50,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,16,V.T.N.Quynh ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,18,P.T.HIEN ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,19,D.T.L.Oanh ,-,S,1,0,1,0,-,11.11,0,0,0,0,-,1,0,1,2,50,0,0,7,7,0,0,0,0,0,-,3,0,3,100,3,0,30,33,9.09
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,20,T.T.Linh ,-,OH,1,0,0,1,-,-12.5,0,2,1,3,-66.67,0,0,0,0,-,1,0,4,5,20,1,0,3,4,25,2,1,4,25,0,0,2,2,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,1 ,23,D.T.T.Giang ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,1,N.T.T.MY ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,3,T.T.T.Thuy ,C,OH,1,1,0,0,-,-9.09,1,2,5,8,-12.5,0,0,0,0,-,0,0,3,3,0,4,2,3,9,22.22,1,0,1,100,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,6,L.T Yen ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,8,L.T.Thuy ,-,MB,2,1,0,1,-,28.57,1,0,1,2,50,0,0,0,0,-,1,0,4,5,20,0,0,0,0,-,1,0,1,100,0,0,2,2,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,10,N.T.B.TUYEN ,-,OH,9,9,0,0,-,10,9,4,10,23,21.74,0,1,2,3,-33.33,0,1,3,4,-25,0,0,0,0,-,3,1,4,50,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,11,H.T.K.Trinh ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,12,N.K.Dang ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,4,1,6,50,0,0,6,6,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,14,V.T.K.Thoa ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,15,N.T.Trinh ,-,MB,3,3,0,0,-,25,3,0,1,4,75,0,1,0,1,-100,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,16,V.T.N.Quynh ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,18,P.T.HIEN ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,19,D.T.L.Oanh ,-,S,1,0,1,0,-,25,0,0,0,0,-,1,0,0,1,100,0,0,3,3,0,0,0,1,1,0,2,2,4,0,4,0,23,27,14.81
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,20,T.T.Linh ,-,OH,0,0,0,0,-,-25,0,0,2,2,0,0,1,0,1,-100,0,1,4,5,-20,2,0,4,6,33.33,5,0,5,100,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,2 ,23,D.T.T.Giang ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,1,N.T.T.MY ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,3,T.T.T.Thuy ,C,OH,3,2,0,1,-,0,2,0,2,4,50,0,2,0,2,-100,1,1,3,5,0,1,0,3,4,25,0,0,1,0,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,6,L.T Yen ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,8,L.T.Thuy ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,10,N.T.B.TUYEN ,-,OH,7,7,0,0,-,4.35,7,4,7,18,16.67,0,1,0,1,-100,0,1,3,4,-25,0,0,0,0,-,3,0,4,75,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,11,H.T.K.Trinh ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,12,N.K.Dang ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,3,6,50,5,1,7,57.14,0,0,4,4,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,14,V.T.K.Thoa ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,15,N.T.Trinh ,-,MB,4,4,0,0,-,20,4,0,1,5,80,0,2,1,3,-66.67,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,16,V.T.N.Quynh ,-,OH,1,1,0,0,-,100,1,0,0,1,100,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,18,P.T.HIEN ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,19,D.T.L.Oanh ,-,S,0,0,0,0,-,-50,0,0,0,0,-,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,2,1,4,25,4,2,19,25,8
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,20,T.T.Linh ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,8,8,0,0,0,6,6,0,3,1,4,50,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,3 ,23,D.T.T.Giang ,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,1,N.T.T.MY ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,3,T.T.T.Thuy ,C,OH,1,0,1,0,-,0,0,0,1,1,0,1,0,3,4,25,0,1,2,3,-33.33,1,1,7,9,0,5,0,5,100,0,0,1,1,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,6,L.T Yen ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,8,L.T.Thuy ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,10,N.T.B.TUYEN ,-,OH,8,8,0,0,-,16.67,8,3,8,19,26.32,0,1,2,3,-33.33,0,0,2,2,0,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,11,H.T.K.Trinh ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,12,N.K.Dang ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,4,1,6,50,0,0,3,3,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,14,V.T.K.Thoa ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,15,N.T.Trinh ,-,MB,2,2,0,0,-,0,2,2,2,6,0,0,0,1,1,0,0,0,6,6,0,0,0,0,0,-,2,0,3,66.67,0,0,2,2,0
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,16,V.T.N.Quynh ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,18,P.T.HIEN ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,19,D.T.L.Oanh ,-,S,0,0,0,0,-,-12.5,0,0,0,0,-,0,1,4,5,-20,0,0,3,3,0,0,0,0,0,-,2,0,2,100,7,1,15,23,26.09
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,20,T.T.Linh ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,1,0,3,4,25,2,0,2,100,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Vietnam,Belgium,3,1,25 ,23 ,25 ,25 ,-,23 ,25 ,20 ,17 ,-,4 ,23,D.T.T.Giang ,-,MB,2,2,0,0,-,0,2,0,0,2,100,0,1,1,2,-50,0,1,8,9,-11.11,0,0,0,0,-,1,0,3,33.33,0,0,0,0,-
2024,Women,7,2024/7/7,Final_3rd-4th,Final_Round,Manila,Philippines,Belgium,Vietnam,1,3,23 ,25 ,20 ,17 ,-,25 ,23 ,25 ,25 ,-,ALL,1,Bertels ,-,OH,1,0,0,1,-,0,0,0,3,3,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
